signal_id,county_fips,county,topic,posture,stage,mechanisms,risk_score,confidence_percent,meeting_date,title,evidence_quote,source_url,engine,model,signal_kind,project_name,action_outcome,supporting_source_count
66e0731f32c921e8a77744d3,48119,Delta,solar,supportive,study,tax_incentive,0.2,90.0,2026-02-10,Delta County continues Eagle Springs Solar abatement review,"ii. Pursuant to §551.087 of the Texas Government Code, discussion and consultation
 regarding economic development matters, including applications for Chapter 312
 tax abatement agreements, renegotiation opportunities, including requested and/or
 proposed amendments on existing or proposed Chapter 312 Agreements executed
 pursuant to Chapter 312 of the Texas Tax Code on the following projects:
 a. Serengeti Solar
 b. Eagle Springs Solar",http://www.deltacountytx.com/media/6346,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Eagle Springs Solar,pending,2
5a27301a50e2321af9c0b115,48505,Zapata,bess,supportive,introduction,other,0.8,94.0,2026-02-09,Consultant payment for Falcon and Bravo BESS considered,"To approve payment to Capex Consulting for professional services in relation to the Falcon Bess
and Bravo BESS projects.
[Requested by: Honorable Joseph Rathmell, County Judge]",https://www.co.zapata.tx.us/upload/page/6397/docs/Agendas/FY2025-2026/agenda_february09.2026.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Falcon Bess and Bravo BESS projects,pending,1
82d0bc958ffeea990c3495ee,48125,Dickens,bess,supportive,public_hearing,tax_incentive,0.6,91.0,2026-02-09,Dickens County advances Outrider BESS abatement application to hearing,"Pursuant to Texas Tax Code Chapter 312, the Dickens County Commissioners Court
hereby gives notice that it will conduct a public hearing at the regularly scheduled
meeting of the Court to be held on Monday, February 9, 2026 at 8:45 a.m. in the Dickens
County Courthouse Annex Multipurpose Room, 508 Crow Street, Dickens, Texas, for the
purpose of approving tax abatement agreements with Sanders Hollow Energy Center,
LLC, and Outrider BESS, LLC, the applicants/owners of a proposed wind electric energy
generation facility and battery energy storage system, respectively.",https://www.co.dickens.tx.us/upload/page/1662/Public Hearing 3.9.2026.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Outrider BESS,pending,2
cbf55754fc8b9ebe0c372925,48229,Hudspeth,data_center,mixed,adopted,water;zoning;permitting;other,36.2,99.0,2026-02-07,Hudspeth County adopts resolution seeking state data-center safeguards,"SECTION I. POSITION OF THE COURT

The Hudspeth County Commissioners Court supports responsible economic development, including
appropriately designed and sited data center facilities. However, the Court formally expresses opposition
to the use of open-loop evaporative cooling systems or other high-volume potable water consumption
technologies in large-scale, high continuous-load data center facilities within water-constrained regions,
absent demonstrated sustainable supply and mitigation safeguards. The Court further opposes any data

center development that fails to incorporate adequate safeguards to protect county resources and
residents.

The Court further states that support for additional data center development in the State of Texas should
be conditioned upon the implementation of comprehensive, enforceable safeguards to:

¢ Protect electric grid reliability and prevent cost burdens on residential, agricultural, and small-
business ratepayers;

e Ensure responsible, sustainable, and transparent water use practices;

¢ Protect agricultural lands, rangelands, wildlife habitats, and natural drainage systems by
requiring careful site selection, avoidance of prime farmland and ecologically sensitive areas
where practicable, and appropriate mitigation of habitat fragmentation and stormwater impacts;

¢ Prevent degradation of county roads, drainage systems, and other public infrastructure; and

e Safeguard community welfare, public health, and environmental quality.

SECTION II. TRANSPARENCY AND REPORTING

The Court urges the State of Texas and relevant regulatory agencies to require full and transparent public
reporting of anticipated electricity demand, water usage, and infrastructure impacts for all proposed data
center developments prior to final approval.

SECTION ILL. INDEPENDENT IMPACT ANALYSIS
No future data center project should proceed without a rigorous, independent assessment of:

e Impacts on ERCOT grid reliability and transmission capacity;

e Impacts on regional water availability and drought contingency planning;

e Impacts on agricultural lands, rangelands, wildlife habitats, natural drainage patterns, and
potential habitat fragmentation, including effects on prime farmland, soil integrity, and
stormwater runoff;

e Long-term infrastructure costs borne by taxpayers; and

e Effects on surrounding residential, agricultural, and commercial land uses.

SECTION IV. RESOURCE SUSTAINABILITY STANDARDS

The Court encourages adoption of statewide planning and regulatory standards prioritizing
sustainability, including:

e Integration of water-efficient or closed-loop cooling technologies;
e Utilization of reclaimed, recycled, or non-potable water sources where feasible;
e Demand response participation and load management requirements to protect grid stability.

SECTION V. LEGISLATIVE ACTION REQUESTED
The Hudspeth County Commissioners Court respectfully requests that the Governor and Texas
Legislature:

1. Designate this matter as an interim study priority for appropriate legislative committees to
evaluate grid reliability, water consumption, local authority, infrastructure impacts, and fiscal
implications; and

2. Consider, if circumstances warrant timely action, inclusion of this issue on the call of a Special
Session of the Texas Legislature to address urgent reliability, water supply, and local
governance concerns; and

3. Enact legislation providing counties and municipalities meaningful participation and authority
in land use, infrastructure planning, and resource impact review related to large-scale data
center developments.

SECTION VI. DISTRIBUTION
Copies of this Resolution shall be transmitted to:

Greg Abbott, Governor of Texas;

Dan Patrick, Lieutenant Governor of Texas;

Tan Parker, Texas State Senator;

Andy Hopper, Texas State Representative;

The Public Utility Commission of Texas;

The Electric Reliability Council of Texas;

The Texas Water Development Board; and
Appropriate regional and local governmental bodies.

cece ee eee

PASSED AND APPROVED UNANIMOUSLY BY THE HUDSPETH COUNTY
COMMISSIONERS COURT ON-THIS 14! DAY OF APRIL, 2026.",https://www.co.hudspeth.tx.us/upload/page/0096/docs/Signed Resolution 2026-013- Data Centers 4.14.26.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,state_policy_advocacy,,adopted,1
9e18c1e8cd8c300b5b6d618c,48253,Jones,solar,neutral,study,other,1.6,98.0,2026-02-02,Anson Solar Center commercial-operations notice accepted,"DISCUSS AND TAKE ACTION ON ANSON SOLAR CENTER 2 LLC, COMMERCIAL
OPERATIONS DECEMBER 26, 2025. Commissioner Vivian entered a motion to accept notice that
Anson Solar Center 2 LLC achieved commercial operations on December 26, 2025 stating the overall
nameplate capacity is 200 megawatts. Commissioner Spalding seconded the motion with all other
Commissioners voting aye. See Exhibit G.",https://www.co.jones.tx.us/upload/page/9819/CCM 02-02-2026 Called Meeting - Signed.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_monitoring,Anson Solar Center 2,approved,2
61c2005e9661f4929dd13fb0,48505,Zapata,bess,supportive,public_hearing,tax_incentive,0.6,94.0,2026-01-26,Bravo BESS zone and tax-abatement process remains pending,"To consider authorizing the County Judge to enter into a Tax Abatement Agreement with Bravo
BESS LLC.

Requested by: Jeff Snowden, Capex Consulting]

Regular Commissioners Court Meeting 01.26.26
Page 3 of 5

26. To discuss and consider approval to take appropriate action on an order concerning the adoption

and designation of the Zapata County Bravo BESS Reinvestment Zone #1 pursuant to the County’s

Guidelines and criteria under the Property Redevelopment and Tax Abatement Act, Chapter 312
of the Texas Tax Code.",https://www.co.zapata.tx.us/upload/page/6397/docs/Agendas/FY2025-2026/agenda_january26.2026 .pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Bravo BESS,pending,4
78e88083bb72c2f6837b8629,48505,Zapata,wind,neutral,mention,other,0.5,94.0,2026-01-26,Planned wind-energy projects report scheduled,"Report on planned wind energy projects.
[Requested by: Stevan Van Dyke, Bordas Renewable Energy]",https://www.co.zapata.tx.us/upload/page/6397/docs/Agendas/FY2025-2026/agenda_january26.2026 .pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_monitoring,,none,1
dc8254b10847075003695b05,48467,Van Zandt,bess,restrictive,mention,fire_safety;permitting,0.6,98.0,2026-01-16,Amador BESS submissions rejected by Fire Marshal,"Van Zandt County Fire Marshal Rejects Amador BESS Documents

 Excerpts from the letter from Van Zandt County Fire Marshal Kevin Palmer concerning the
 denial of all documents pertaining to the Amador BESS Project located in Van Zandt County,
 TX.

 “After reviewing the documents formally transmitted to my office on 10 December 2025, I am
 formally rejecting all documents associated with this project.

 In May of 2025, stakeholders agreed that all documents pertaining to this project would be
 approved by the Fire Protection Engineer (FPE) HILLER prior to being sent to my office for
 review. However, several key documents did not have Hillers approval such as the NFPA 68,
 NFPA 69, Emergency Response Plan (ERP), and Fire Risk Assessment (FRA). Therefore, all
 future documents that are not approved by Hiller shall be rejected. Additionally, all comments",https://www.vanzandtcounty.org/upload/page/2685/2026/01162026 Press Release - Bess documents response .pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Amador BESS Project,denied,1
aa265e4cae9dc6fcf930d5b2,48095,Concho,solar,supportive,adopted,roads,1.4,98.0,2026-01-13,Concho County accepts Concho Solar 1 easement and right-of-way,"CONSIDER/DISCUSS/APPROVE CONCHO SOLAR 1, LLC EASEMENT AND RIGHT-OF-
WAY WITH THE FRANK AND KATY SMITH LIVING TRUST UDT — TAKE APPROPRIATE
ACTION

Commissioner Gully made a motion to accept for the record the Concho Solar 1, LLC Easement
and Right-of-Way with the Frank and Katy Smith Living Trust UDT, duly seconded by
Commissioner Bradshaw. Motion carried 4-0.",https://www.co.concho.tx.us/upload/page/9988/1.13.26 minutes.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Concho Solar 1,approved,2
9cd0b25d2a0de91de7874983,48145,Falls,solar,neutral,study,other,1.7,94.0,2026-01-12,Falls County schedules executive-session discussion of True North Solar valuation suit,"EXECUTIVE SESSION PURSUANT TO SECTION 551.071 and SECTION 551.072 OF THE
GOVERN T CODE, THE COMMISS ERS COURT WILL HOLD AN EXECUTIVE SESSION
TO DISCUSS: CONSULTATION WITH ATTORNEY INVOLVING PENDING LITIGATION AND
VALUATION OF REAL PROPERTY. More specifically the pending lawsuit filed in the 82™ Judicial
District Court of Falls County, CV42338, True North Solar LLC, vs Falls County Appraisal District
regarding the value of Plaintiff's property for the 2025 ad valorem tax year.",http://www.co.falls.tx.us/upload/page/0070/2026/CC%201%2012%202026.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,other_material,True North Solar LLC,pending,1
cf24977860e0e8a5e3845fb6,48367,Parker,data_center,neutral,study,other,1.2,97.0,2026-01-12,Potential Parker County data centers discussed with no action,"‘C. Discuss the potential data centers in Parker County. (Commissioner Holt)

Commissioner Walden, Chris Strader, Amanda Garner, Precinct Chair for Precinct 4, Doug Shaw,
Director of the Upper Trinity Groundwater Conservation District, Tom Hayes, and Nancy Faust presented
information to the court.

NO ACTION",https://www.parkercountytx.gov/AgendaCenter/ViewFile/Minutes/_01122026-956,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_monitoring,Potential Parker County data centers,none,2
21e79d123baa54967fc4b5a7,48191,Hall,data_center,supportive,introduction,other,0.7,94.0,2026-01-12,Hall County considers amended abatements for the Lancium data-center campus,"DISCUSSION AND POSSIBLE ACTION TO AMEND ONE OR MORE TAX ABATEMENT
AGREEMENTS, PURSUANT TO THE COUNTY’S GUIDELINES AND CRITERIA UNDER
THE PROPERTY REDEVELOPMENT AND TAX ABATEMENT ACT, CHAPTER 312 OF
THE TEXAS TAX CODE, AS REQUESTED BY LANCIUM TURKEY CLEAN CAMPUS
LLC, THE PARTIES TO TAX ABATEMENT AGREEMENTS FOR APPROXIMATELY
$20,000,000,000 IN IMPROVEMENTS RELATED TO FACILITIES DESIGNED FOR LEASE
TO DATA CENTER TENANTS AND ANY MATTERS INCIDENT THERETO, AND
AUTHORIZING THE COUNTY JUDGE TO SIGN ALL RELEVANT DOCUMENTS. THE
PROPERTY SUBJECT TO THE AMENDED ABATEMENT AGREEMENTS COMPRISES
APPROXIMATELY 4,575 ACRES AND IS LOCATED IN SOUTHWEST HALL COUNTY,
EAST OF TEXAS HIGHWAY 70 ALONG COUNTY ROAD AA, COUNTY ROAD 7,
COUNTY ROAD B, AND COUNTY ROAD CC WITHIN THE EXISTING HALL COUNTY
LANCIUM TURKEY CLEAN CAMPUS REINVESTMENT ZONE NUMBER 1 AND THE
PROPOSED HALL COUNTY LANCIUM TURKEY CLEAN CAMPUS REINVESTMENT
ZONE NUMBER 2. THE DRAFT AMENDED ABATEMENT AGREEMENTS AND A LIST
OF CORRESPONDING PROPERTY OWNERS, PARCELS, AND A SITE MAP ARE
AVAILABLE AT THE OFFICE OF THE COUNTY JUDGE.",https://www.co.hall.tx.us/upload/page/10639/2025/CCE_000314.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Lancium Turkey Clean Campus LLC,pending,1
fd20fda88fff9dcb32dd5edf,48105,Crockett,solar,supportive,adopted,tax_incentive,1.2,98.0,2025-12-30,Crockett County approves Blue Sky Solar abatement amendment after deferral,"CONSIDER APPROVAL AND DISCUSS AN AMENDMENT TO THE
TAX ABATEMENT AGREEMENT DATED 11/17/2022 BETWEEN BLUE
SKY SOLAR LLC AND CROCKETT COUNTY “EXHIBIT H”

GL Bunger made a motion to approve the First Amendment with the

abatement beginning on the 26"", 27"" and 28"" and all the other times on
Option A. Elsa Fierro seconded, all in favor. Motion carried.",https://www.co.crockett.tx.us/upload/page/9743/2025/123025.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Blue Sky Solar LLC,approved,2
98fd1695173f9d587b8387ba,48333,Mills,solar,supportive,adopted,tax_incentive;roads,0.6,98.0,2025-12-29,Blue Heron Solar tax abatement denied,"3 Consider and possible action on Blue Heron Solar Project tax abatement agreement pursuant to
Chapter 312 of the Texas Tax Code between Mills County (the “County”) and Blue Heron Solar, LLC
(or its subsidiary) (collectively “Blue Heron”) In compliance with Section 312 207 © of the Texas Tax
Code, in pertinent part, the proposed tax abatement agreement under consideration consists of the
following

1 Bule Heron Solar, LLC, owners of interests in lands eligible for abatement agreement
within the remvestment zone submutted applications for tax abatement agreements

2 The abatement agreement 1s proposed within the Blue Heron Solar — Mills County
Reinvestment Zone designated by the Commissioners Court of Mills County, Texas on November 24,
2025, located in western Mills County Map of the existent remvestment zone 1s available for
inspection 1n the office of the County Judge

3 The proposed improvements are related to the construction of solar energy facility
including solar panels, tracking systems, battery energy storage systems (as such term 1s used in
common language), inverters, transformers, foundations, containers, cabling, collection lines, collections
stations, transmission lines, substations, interconnection facilities, operation and maintenance facilities,
and other infrastructure, materials, and equipment customary and necessary for the operation of a solar
power electric generation

4 The estimated cost of the improvements shall be m excess of $267,000,000 00

Discussion amongst attomeys and Commissioners regarding the 35% abatement Commussioner
Willams noted that he has not seen the agreement from Mr Allen This agreement was sent to the
Judge only Mr Allen stated that if the commissioners agreed to the 35%, the agreement would be sent

to all Commissioner Williams would like to see the agreement prior to voting 20% 1s not an option for
abatement as Blue Heron would not consider lower than 35% Mr Allen also stated that the Court could
vote on what they want (10% or 20% abatement) and then present it to Blue Heron Judge Johnson made
a motion to not provide any abatement for Blue Heron Commissioner Head provided the second

Judge Johnson, Commissioner Head and Commissioner Sullivan voted for the motion to NOT provide
any abatement for Blue Heron Motion carried 3-2 Commissioner Partin and Williams voted against the
motion",https://www.millscountytx.gov/upload/page/0073/2025 Comm Court Minutes/12.29.25 Commisisoners Court Special Session Minutes.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Blue Heron Solar,denied,5
022568de6bceca00926a762f,48333,Mills,bess,supportive,adopted,tax_incentive,0.6,98.0,2025-12-29,Blue Heron BESS tax-abatement coverage denied,"3 Consider and possible action on Blue Heron Solar Project tax abatement agreement pursuant to
Chapter 312 of the Texas Tax Code between Mills County (the “County”) and Blue Heron Solar, LLC
(or its subsidiary) (collectively “Blue Heron”) In compliance with Section 312 207 © of the Texas Tax
Code, in pertinent part, the proposed tax abatement agreement under consideration consists of the
following

1 Bule Heron Solar, LLC, owners of interests in lands eligible for abatement agreement
within the remvestment zone submutted applications for tax abatement agreements

2 The abatement agreement 1s proposed within the Blue Heron Solar — Mills County
Reinvestment Zone designated by the Commissioners Court of Mills County, Texas on November 24,
2025, located in western Mills County Map of the existent remvestment zone 1s available for
inspection 1n the office of the County Judge

3 The proposed improvements are related to the construction of solar energy facility
including solar panels, tracking systems, battery energy storage systems (as such term 1s used in
common language), inverters, transformers, foundations, containers, cabling, collection lines, collections
stations, transmission lines, substations, interconnection facilities, operation and maintenance facilities,
and other infrastructure, materials, and equipment customary and necessary for the operation of a solar
power electric generation

4 The estimated cost of the improvements shall be m excess of $267,000,000 00

Discussion amongst attomeys and Commissioners regarding the 35% abatement Commussioner
Willams noted that he has not seen the agreement from Mr Allen This agreement was sent to the
Judge only Mr Allen stated that if the commissioners agreed to the 35%, the agreement would be sent

to all Commissioner Williams would like to see the agreement prior to voting 20% 1s not an option for
abatement as Blue Heron would not consider lower than 35% Mr Allen also stated that the Court could
vote on what they want (10% or 20% abatement) and then present it to Blue Heron Judge Johnson made
a motion to not provide any abatement for Blue Heron Commissioner Head provided the second

Judge Johnson, Commissioner Head and Commissioner Sullivan voted for the motion to NOT provide
any abatement for Blue Heron Motion carried 3-2 Commissioner Partin and Williams voted against the
motion",https://www.millscountytx.gov/upload/page/0073/2025 Comm Court Minutes/12.29.25 Commisisoners Court Special Session Minutes.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Blue Heron Battery Energy Storage System,denied,1
f0af3539f1ade8bdf2edc094,48429,Stephens,solar,supportive,introduction,tax_incentive,0.6,97.0,2025-12-22,Stephens County receives Crocus solar tax-abatement application,"APPLICATION FOR TAX ABATEMENT

 Stephens County, Texas

 This application should be filed with the County Judge's Office of Stephens County.

 1. Property Owner: Crocus Solar, LLC
 2. Texas Taxpayer ID: 32096527695
 3. NAICS: 221114
 4. Mailing Address: 585 N. Dairy Ashford Rd, Suite 760 Houston, TX 77079
 5. Telephone Number: (713) 227-7103
 6. Owner's Representative: Hyohwan Lee, Authorized Signatory
 7. Mailing Address: 585 N. Dairy Ashford Rd, Suite 760 Houston, TX 77079
 8. Telephone Number: (346) 764-7525
 9. Property Address: Please reference Exhibit A
 10. Stephens CAD PID: Please reference Exhibit A
 11. Located within City: N/A
 12. Located within ISD: Breckenridge ISD
 13. Projected Start of Construction: Q4 2026
 14. Projected Commercial Operations: Q2 2028
 15. Company Consultant: Gerald Byrd, Gerald.Byrd@ey.com, (936) 827-2900
 Troy Reed, Troy.T.Reed@ey.com, (972) 342-5997
 16. Taxing Entities: Stephens County, Breckenridge ISD, Stephens County Hospital District

Description of project: Crocus Solar, LLC anticipates constructing a 100-megawatt (MW) utility scale single axis
tracker photovoltaic facility designed to use solar power to generate electricity, as well as a co-located Battery Energy
Storage System component with an estimated storage capacity of 100-megawatt hours (50 MW 2 Hour batteries).",https://www.co.stephens.tx.us/upload/page/2574/2025/Crocus Solar LLC Tax Abatement Application 12.22.2025.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"Crocus Solar, LLC",pending,1
2595c42165cd706c566bd35b,48253,Jones,solar,supportive,study,roads,0.3,98.0,2025-12-22,Exhibit added to Anson Solar Center road-use agreement,"DISCUSS AND TAKE ACTION ON EXHIBIT B FOR ANSON SOLAR CENTER 2 ROAD USE
AGREEMENT. Commissioner Spalding entered a motion to approve adding Exhibit B to the Anson
Solar Center 2 Road Use Agreement. Commissioner Vivian seconded the motion with all other
Commissioners voting aye.",https://www.co.jones.tx.us/upload/page/9819/CC Minutes 12-22-2025 - Signed.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Anson Solar Center 2,approved,2
91419c4418e0f4042cb78752,48145,Falls,data_center,supportive,study,other,0.2,97.0,2025-12-22,Falls County seeks follow-up on a data-center road-use agreement,"Commissioner Willberg asked if there was any information on the data center road use agreement. Steve Sharp,
ADA, stated that he was going to follow up on it.",https://www.co.falls.tx.us/upload/page/0070/Commissioner Court Minutes 12 22 2025.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,,pending,1
03f4abc1ac59e9b96764149c,48335,Mitchell,data_center,supportive,public_hearing,tax_incentive,0.5,99.0,2025-12-15,Mitchell County posts hearing on Cipher data-center tax abatements,"The Commissioners Court of Mitchell County cordially invites the Public to attend a public
hearing on the topic of approval of a tax abatement agreements. At the hearing, the public is invited
to speak and present evidence for or against the tax abatement agreements. This public hearing
will be held at the following locations and times:

 December 15th, 2025
 9:00 a.m. Commissioners Courtroom
 Mitchell County Courthouse
 349 Oak St.
 Colorado City, Texas 79512

Owner of the property:

Cipher Barber Lake, LLC
1 Vanderbilt Avenue. Floor 54. New York, NY 10017

A general description of the nature of the improvements in the agreements are as follows:

The required assets for construction and operation of a data center facility, and power
cooling equipment, networking, racks, hardware, software, utility, infrastructure, security
systems, logistics improvements, related buildings, and any and all other associated forms of
real property improvements and tangible personal property. All improvements and personal
property at the data center are intended to be subject to the abatement.

The estimated cost of improvements is as follows:

 -Cipher Barber Lake, LLC

The Reinvestment Zone subject to these agreements is the Cipher Reinvestment Zone. It includes",https://www.co.mitchell.tx.us/upload/page/9644/docs/2025/Cipher Abatement Notice.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Cipher Barber Lake data center / Cipher Reinvestment Zone,pending,1
8fb03e3dd0ddcb742f629a0c,48371,Pecos,bess,supportive,introduction,tax_incentive,0.6,97.0,2025-12-08,Greasewood BESS tax-abatement agreement under consideration,"9. Court to consider and/or act upon Accepting, Approving, and Executing a Tax Abatement Agreement with Greasewood II BESS, LLC, located within the Greasewood Reinvestment Zone Established on April 25, 2022, by resolution of the Pecos County Commissioners Court, under the Provisions of Texas Tax Code 312 et seq., and accept $1,000.00 Payment to Pecos County to cover Local Administrative Cost associated with processing the Application.",https://www.co.pecos.tx.us/regular_session_agenda-20251208,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"Greasewood II BESS, LLC",pending,1
88eb300c857b07377238ed18,48153,Floyd,wind,supportive,mention,other,0.1,94.0,2025-12-08,Floyd County notices South Plains Wind tax-abatement consideration,"PURPOSE: The Floyd County Commissioners Court will discuss and take possible action regarding
a tax abatement agreement with South Plains Wind Energy, LLC, pursuant to Chapter 312 of the

Texas Tax Code.

Property Owner and Applicant (“Applicant”) for Tax Abatement: South Plains Wind Energy,
LLC

Reinvestment Zone: South Plains Wind Energy Reinvestment Zone

Property in Reinvestment Zone: See attached map and description provided in Exhibit “A”
attached hereto and incorporated herein for all purposes.

Anticipated Replacement Improvements: The general description of the nature of the
improvements included in the agreement is as follows:

Applicant anticipates replacing all 100 wind turbines with new nacelles and rotors (blades).",https://www.co.floyd.tx.us/upload/page/1781/2025/Tax Abatement.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"South Plains Wind Energy, LLC",pending,1
69ffa9f124aacf66a5a87629,48353,Nolan,solar,supportive,study,tax_incentive,0.1,98.0,2025-12-08,Harley Hand Solar tax-abatement amendment approved,"5. CONSIDER AND POSSIBLE ACTION ON AMENDING THE HARLEY HAND SOLAR AND STORAGE
PROJECT TAX ABATEMENT AGREEMENT PURSUANT TO CHAPTER 312 OF THE TEXAS TAX CODE
BETWEEN NOLAN COUNTY (THE ‘COUNTY’) AND HECATE HARLEY HAND SOLAR, LLC AND HEATE
HARLEY HAND STORAGE, LLC (COLLECTIVELY THE ‘HECATE’). IN COMLIANCE WITH SECTION
312.207(c) OF THE TEXAS TAX CODE IN PERTINENT PART, THE PROPOSED TAX ABATEMENT
AGREEMENTS.

A. HECATE HARLEY HAND SOLAR, LLC AND HECATE HARLEY HAND STORAGE, LLC, OWNERS OF
INTERESTS IN LANDS ELIGIBLE FOR ABATEMENT AGREEMENTS WITHIN THE REINVESTMENT ZONE
SUBMITTED APPLICATIONS FOR TAX ABATEMENT AGREEMENTS.

B. THE ABATEMENT AGREEMENT IS PROPOSED WITHIN THE HARLEY HAND SOLAR AND STORAGE
PROJECT REINVESTMENT ZONE DESIGNATED BY THE COMMISSIONERS COURT OF NOLAN COUNTY,
TEXAS ON JANUARY 22, 2024 LOCATED IN NORTHEASTERN NOLAN COUNTY. A MAP OF THE EXISTENT
REINVESTMENT ZONE IS AVAILABLE FOR INSPECTION IN THE OFFICE OF THE COUNTY JUDGE.

Cc. THE PROPOSED IMPROVEMENTS ARE RELATED TO THE CONSTRUCTION OF SOLAR ENERGY AND
STORAGE FACILITY INCLUDING SOLAR PANELS, TRACKING SYSTEMS, BATTERY ENERGY STORAGE
SYSTEMS (AS SUCH TERM IS USED IN COMMON LANGUAGE), INVERTERS, TRANSORMERS,
FOUNDATIONS, CONTAINERS, CABLING, COLLECTION LINES, COLLECTION STATIONS,
TRANSMISSION LINES, SUBSTATIONS, INTERCONNECTION FACILITIES, OPERATION ANDF
MAINTENANCE FACILITIES, AND OTHER INFRASTRUCTURE, MATERIALS, AND EQUIPMENT
CUSTOMARY AND NECESSARY FOR THE OPERATION OF A SOLAR POWER ELECTRIC GENERATION
AND BATTERY ENERGY STORAGE FACILITY.

D. THE ESTIMATED COST OF THE IMPROVEMENTTS SHALL BE IN EXCESS OF $300,000,000.00 WITH RESPECT
TO THE SOLAR PROJECT AND $70,000,000.00 WITH RESPECT TO THE STORAGE PROJECT.

Nolan County Commissioners’ Court Minutes ~ Page 1

Motion was made by Commissioner Mahaffey, seconded by Commissioner Willman to approve amending the
Harley Hand Solar and Storage Project Tax Abatement. Vote was taken and members of the court unanimously
voted yes.",https://www.co.nolan.tx.us/upload/page/10401/CCM 12082025.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Harley Hand Solar Project,approved,1
